@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1170765', 'outlier'}

@DATA
108,101,24677,9266,16296,25562,34828,1170765
101,109,21152,7560,11886,19446,27006,1170765
109,97,18267,9804,10708,20512,30316,1170765
101,101,12223,5938,6297,12234,18172,1170765
101,101,13166,4351,7229,11580,15931,1170765
101,101,10376,7127,6024,13151,20278,1170765
101,101,13000,5980,5874,11854,17834,1170765
101,101,12480,5994,6500,12495,18489,1170765
101,101,10671,7123,4677,11800,18923,1170765
101,101,11949,16791,4826,21617,38408,outlier
101,101,22525,6750,5734,12485,19235,1170765
101,101,12968,7182,6218,13400,20582,1170765
101,101,12197,6781,5014,11795,18576,1170765
101,101,12404,5142,5623,10765,15907,1170765
101,119,20114,9566,14972,24538,34104,1170765
119,32,19315,7145,9749,16893,24038,1170765
32,32,26882,4352,19737,24089,28441,1170765
32,32,10904,7111,6552,13663,20774,1170765
32,101,12106,5508,4995,10503,16011,1170765
101,32,12509,5097,7001,12098,17195,1170765
32,100,5608,7086,512,7597,14683,1170765
100,101,16079,7509,8993,16503,24012,1170765
101,115,17701,8314,10191,18505,26819,1170765
115,99,18192,9580,9878,19458,29038,1170765
99,114,20852,9083,11271,20354,29437,1170765
114,105,10323,15164,1241,16404,31568,outlier
98,111,16789,1870,20952,22822,24692,1170765
98,111,16789,9907,20952,8037,17944,1170765
111,32,14306,8308,4399,12708,21016,1170765
99,111,8747,3936,32460,36396,40332,outlier
99,111,8747,9473,32460,5537,15010,outlier
109,111,10004,4333,10527,14860,19193,1170765
109,111,10004,7937,10527,3604,11541,1170765
97,115,23983,10689,14179,24868,35557,1170765
115,32,15839,9229,5150,14379,23608,1170765
99,111,19860,7635,9159,16794,24429,1170765
111,109,17641,8868,10007,18875,27743,1170765
109,111,20795,6812,11926,18738,25550,1170765
111,32,20506,7451,13694,21145,28596,1170765
32,99,24686,7641,17235,24876,32517,1170765
111,32,11148,12729,3212,15940,28669,1170765
32,117,18252,10776,5524,16300,27076,1170765
117,110,12300,11163,1524,12686,23849,1170765
110,97,16630,12775,5468,18243,31018,1170765
97,32,17010,12300,4235,16535,28835,1170765
99,104,17453,14373,2748,17121,31494,outlier
104,97,19871,11982,5498,17479,29461,1170765
97,97,12965,5199,7077,12276,17475,1170765
111,110,52109,8615,43116,51732,60347,outlier
110,32,18570,10304,9955,20259,30563,1170765
32,108,23873,8221,13568,21790,30011,1170765
108,97,19075,10742,10854,21596,32338,1170765
97,32,14595,9598,3853,13451,23049,1170765
32,102,35715,7023,26117,33141,40164,1170765
102,97,16248,12209,9225,21434,33643,1170765
97,109,26019,10302,13810,24112,34414,1170765
109,105,26990,6382,16689,23070,29452,1170765
105,108,29650,8117,23268,31386,39503,1170765
108,105,21236,7545,13118,20664,28209,1170765
105,97,20343,10197,12798,22995,33192,1170765
97,32,12688,10051,2491,12542,22593,1170765
32,108,29872,7687,19821,27508,35195,1170765
108,111,22589,9683,14902,24585,34268,1170765
111,115,34261,12910,24578,37488,50398,1170765
115,32,17274,8639,4364,13004,21643,1170765
32,97,14180,11357,5540,16898,28255,1170765
97,109,17425,9485,6068,15553,25038,1170765
109,105,24009,9428,14524,23952,33380,1170765
97,97,12064,7342,6865,14207,21549,1170765
109,105,15202,8379,894,9272,17651,1170765
105,105,35346,9481,26967,36449,45930,1170765
105,117,18052,8361,8570,16931,25292,1170765
117,106,16289,7181,7928,15109,22290,1170765
106,101,10029,9117,2848,11965,21082,1170765
114,32,8363,1555,15740,17296,18851,outlier
114,32,8363,9990,15740,8434,18424,1170765
99,111,4333,5499,11417,16916,22415,1170765
99,111,4333,7971,11417,2472,10443,1170765
111,110,12001,7532,4030,11562,19094,1170765
110,32,15334,8301,7803,16104,24405,1170765
32,116,21798,5913,13497,19410,25323,1170765
116,116,23794,6689,17881,24570,31259,1170765
116,99,8676,11190,1986,13177,24367,1170765
99,97,15233,15115,4042,19158,34273,outlier
97,97,35976,7512,20861,28373,35885,1170765
97,97,34696,65,27184,27249,27314,outlier
97,97,88,8995,23,9018,18013,1170765
97,114,9825,8796,830,9626,18422,1170765
114,112,12968,6720,4172,10892,17612,1170765
112,97,11632,10347,4913,15260,25607,1170765
97,99,15398,9123,5051,14174,23297,1170765
99,99,16795,6350,7672,14022,20372,1170765
99,99,12347,5507,5997,11505,17012,1170765
99,99,10964,6738,5456,12194,18932,1170765
99,99,6805,1912,12607,14519,16431,1170765
99,99,6805,10369,12607,8456,18825,1170765
99,99,10811,10381,442,10823,21204,1170765
99,114,27065,2271,16684,18955,21226,1170765
114,116,33484,8292,31213,39505,47797,outlier
116,116,18014,5516,9721,15238,20754,1170765
116,116,11572,5946,6056,12002,17948,1170765
116,116,8774,7941,2828,10769,18710,1170765
116,101,16733,8375,8792,17167,25542,1170765
101,114,14816,9890,6441,16331,26221,1170765
114,44,11183,5144,1293,6437,11581,1170765
44,32,14800,7153,9656,16809,23962,1170765
112,101,5966,2649,12714,15363,18012,1170765
105,103,34379,13204,24951,38154,51358,1170765
103,111,26830,8529,13626,22155,30684,1170765
111,115,36047,13265,27518,40783,54048,outlier
115,32,44778,12207,31513,43720,55927,outlier
121,32,37247,12507,23656,36163,48670,1170765
32,100,33246,13915,20739,34654,48569,outlier
100,101,17153,11686,3238,14924,26610,1170765
101,32,17816,10171,6130,16301,26472,1170765
32,101,14080,13858,3908,17766,31624,1170765
112,101,5966,7534,12714,4885,12419,1170765
101,114,13447,10330,5913,16242,26572,1170765
114,102,19585,9145,9255,18400,27545,1170765
102,101,14998,8708,5853,14561,23269,1170765
101,99,18314,8764,9607,18370,27134,1170765
99,105,9136,2332,16154,18486,20818,1170765
105,111,8836,1480,6504,7984,9464,outlier
105,111,8836,9613,6504,8133,17746,1170765
111,110,13426,10787,3813,14600,25387,1170765
110,115,16193,9564,5406,14970,24534,1170765
101,115,27842,10663,13984,24647,35310,1170765
115,116,17569,7998,6906,14904,22902,1170765
116,97,16605,6963,8607,15570,22533,1170765
97,32,18730,9425,11767,21192,30617,1170765
32,102,23533,9673,14108,23781,33454,1170765
102,111,26519,7588,16847,24435,32023,1170765
111,114,17830,8358,10242,18600,26958,1170765
114,109,21167,9165,12809,21974,31139,1170765
109,97,19188,9933,10023,19956,29889,1170765
97,32,13441,7020,3508,10528,17548,1170765
115,115,29803,6297,20239,26536,32833,1170765
105,115,9169,621,16476,17098,17719,outlier
105,115,9169,11957,16476,11336,23293,1170765
116,97,6138,1737,6994,8732,10469,1170765
116,97,6138,10539,6994,8801,19340,1170765
97,32,12146,7538,1608,9146,16684,1170765
32,121,9103,7484,1566,9049,16533,1170765
121,32,11891,8319,4407,12726,21045,1170765
113,117,5198,233,6680,6913,7146,outlier
113,117,5198,1666,6680,1433,3099,outlier
117,101,40245,9933,38579,48512,58445,outlier
101,32,14312,8297,4379,12676,20973,1170765
112,117,10792,3910,18176,22086,25996,1170765
117,101,7242,5427,3332,8759,14186,1170765
117,101,7242,8300,3332,2873,11173,1170765
101,100,17560,4734,9260,13994,18728,1170765
101,32,5970,2336,13034,15369,17705,1170765
101,32,5970,7578,13034,5242,12820,1170765
99,111,2320,6747,9012,15759,22506,1170765
99,111,2320,8789,9012,2042,10831,1170765
32,112,38242,8454,31222,39676,48130,outlier
111,100,24409,9659,16005,25665,35324,1170765
100,114,17055,10871,7396,18267,29138,1170765
114,101,23392,9109,12521,21630,30739,1170765
101,32,21170,8054,12061,20114,28168,1170765
32,97,22132,5379,14078,19458,24837,1170765
97,121,22715,7844,17335,25180,33024,1170765
121,117,20224,8106,12380,20486,28592,1170765
117,100,16124,8768,8018,16786,25554,1170765
