@RELATION keys
@ATTRIBUTE letter1  NUMERIC
@ATTRIBUTE letter2  NUMERIC
@ATTRIBUTE P1R1  NUMERIC
@ATTRIBUTE P1P2  NUMERIC
@ATTRIBUTE R1P2  NUMERIC
@ATTRIBUTE R1R2  NUMERIC
@ATTRIBUTE P1R2  NUMERIC

@ATTRIBUTE class {'1180291', 'outlier'}

@DATA
32,108,43436,9542,36423,45966,55508,outlier
108,111,20049,7595,10507,18102,25697,1180291
32,110,24634,8989,15534,24524,33513,1180291
110,117,16526,7944,7537,15481,23425,1180291
117,101,10492,10027,2548,12574,22601,1180291
101,115,19033,10510,9007,19517,30027,1180291
115,116,29072,10454,18562,29016,39470,1180291
105,101,9390,500,10940,11440,11940,1180291
105,101,9390,11220,10940,10720,21940,1180291
101,109,14010,8860,2790,11650,20510,1180291
109,112,16440,11000,7580,18580,29580,1180291
112,114,12890,13100,1890,14990,28090,1180291
114,101,16440,13790,3340,17130,30920,1180291
101,32,20870,7960,7080,15040,23000,1180291
115,116,10230,1730,19330,21060,22790,1180291
32,115,16800,14400,8000,13500,27900,1180291
101,32,12100,3900,23300,27200,31100,1180291
32,102,18300,1500,14400,15900,17400,1180291
32,102,18300,11100,14400,9600,20700,1180291
102,117,13600,12800,2500,15300,28100,1180291
101,32,7200,3100,14400,17500,20600,1180291
101,32,7200,19200,14400,16100,35300,outlier
32,121,26400,20800,7200,28000,48800,outlier
32,101,14500,6300,16100,22400,28700,1180291
32,101,14500,11900,16100,5600,17500,1180291
116,114,17394,10656,6940,17596,28252,1180291
114,111,15184,8889,4528,13418,22307,1180291
111,32,30453,8999,21564,30563,39562,1180291
32,109,19520,8964,10521,19486,28450,1180291
109,101,16845,8802,7881,16682,25484,1180291
101,32,12548,8625,3747,12372,20997,1180291
32,112,20485,7129,11860,18989,26118,1180291
112,97,14608,7600,7478,15079,22679,1180291
97,115,18017,7519,10416,17935,25454,1180291
115,101,17419,8261,9900,18162,26423,1180291
115,111,12000,3200,20000,23200,26400,1180291
111,32,19200,2300,16000,18300,20600,1180291
32,109,8000,8700,5700,14400,23100,1180291
109,101,15200,5600,6500,12100,17700,1180291
101,32,11200,1500,5600,7100,8600,1180291
112,111,11200,700,24900,25600,26300,1180291
112,111,11200,8000,24900,7300,15300,1180291
112,111,11200,13600,24900,5600,19200,1180291
111,110,28000,10400,14400,24800,35200,1180291
110,101,12800,11200,2400,13600,24800,1180291
